,implant_x_size,implant_y_size,roi_norm_x_center,roi_norm_y_center,roi_cyl_x_size,roi_cyl_y_size,roi_cyl_z_size
0,39.5558355116656,59.43914876953266,20.01052880949077,29.667522250557298,14.86357904992829,15.764406914962452,3.68385975466977
1,39.47858637536165,54.8084229670055,17.100349788532988,25.91460961160064,12.383924074770453,15.723654460419915,3.4739552281941
2,39.516285950498286,57.89697150600134,19.043174523055,28.426513071780615,14.046378389814448,15.75033423279565,3.6188266383629104
3,40.2546857281055,53.823946512336846,16.37691929704496,24.610578011668576,11.36355766994972,15.743704870301077,3.150022221107046
4,38.756325764201236,60.37323473747638,20.705274133999204,30.945130597730234,15.871007990421676,15.743095309837797,4.0134628825301
5,39.524863655486556,56.37988202156006,18.085281660538286,27.17536490790982,13.212921720870169,15.738210892374992,3.5381167562953757
